"","M1","M2","cor"
"67","cluster_1002","cluster_355",-0.765711813619482
"68","cluster_1002","cluster_362",-0.872877199665013
"69","cluster_1002","cluster_37",-0.756931010337016
"70","cluster_1002","cluster_372",-0.804648511720322
"71","cluster_1002","cluster_380",-0.679657873674026
"72","cluster_1002","cluster_449",-0.866025492391986
"73","cluster_1002","cluster_473",-0.668868456680405
"74","cluster_1002","cluster_48",-0.781015250950511
"75","cluster_1002","cluster_517",-0.788326819335233
"76","cluster_1002","cluster_543",-0.70817633336459
"77","cluster_1002","cluster_574",-0.747754580073164
"78","cluster_1002","cluster_63",-0.734616029223584
"79","cluster_1002","cluster_702",-0.710899544695839
"80","cluster_1002","cluster_713",-0.82420989556807
"81","cluster_1002","cluster_718",-0.759749194566436
"82","cluster_1002","cluster_720",-0.759074021470035
"83","cluster_1002","cluster_84",-0.675190134676393
"84","cluster_1002","cluster_86",-0.765480209175307
"85","cluster_1002","cluster_890",-0.748025159723565
"86","cluster_1002","cluster_921",-0.824887059929621
"87","cluster_1002","cluster_944",-0.677989127608634
"88","cluster_1002","cluster_962",-0.675473655928702
"89","cluster_1002","cluster_973",-0.694989581032173
"90","cluster_1002","cluster_988",-0.816878105804046
"91","cluster_1003","cluster_2037",-0.654022949378418
"92","cluster_1003","cluster_2226",-0.56863571549097
"93","cluster_1004","cluster_749",-0.736781884869882
"94","cluster_1007","cluster_1",-0.68207589633757
"95","cluster_1007","cluster_1256",-0.545238842104713
"96","cluster_1007","cluster_1530",-0.601934844741165
"97","cluster_1007","cluster_1661",-0.728685816129577
"98","cluster_1007","cluster_1936",-0.619281250325769
"99","cluster_1007","cluster_48",-0.647528436591996
"100","cluster_101","cluster_174",-0.668981017292539
"101","cluster_1014","cluster_1597",-0.599409100431517
"102","cluster_1014","cluster_803",-0.564480712510765
"103","cluster_1016","cluster_1986",-0.568206267532914
"104","cluster_1016","cluster_367",-0.718546417032977
"105","cluster_1016","cluster_502",-0.624755983529581
"106","cluster_1017","cluster_1198",-0.613686059056179
"107","cluster_1017","cluster_13",-0.686299898231601
"108","cluster_1017","cluster_1547",-0.581957466838166
"109","cluster_1017","cluster_1608",-0.701715004738159
"110","cluster_1017","cluster_1641",-0.647341383961272
"111","cluster_1017","cluster_1723",-0.645806676389197
"112","cluster_1017","cluster_1830",-0.64720316605921
"113","cluster_1017","cluster_1865",-0.666312896254332
"114","cluster_1017","cluster_1878",-0.63602340216845
"115","cluster_1017","cluster_1915",-0.594483166666014
"116","cluster_1017","cluster_2010",-0.619675060632439
"117","cluster_1017","cluster_2080",-0.60890082610465
"118","cluster_1017","cluster_2141",-0.659256427916744
"119","cluster_1017","cluster_2217",-0.640901970353075
"120","cluster_1017","cluster_2326",-0.637335159799397
"121","cluster_1017","cluster_2490",-0.613452083987521
"122","cluster_1017","cluster_2493",-0.632327435944923
"123","cluster_1017","cluster_2504",-0.617770850198508
"124","cluster_1017","cluster_2515",-0.640576984996326
"125","cluster_1017","cluster_2528",-0.665626032446495
"126","cluster_1017","cluster_2556",-0.625990770831897
"127","cluster_1017","cluster_543",-0.613651060628645
"128","cluster_1017","cluster_63",-0.63150266432418
"129","cluster_1017","cluster_86",-0.656925478790813
"130","cluster_1017","cluster_890",-0.61342129124675
"131","cluster_1019","cluster_1075",-0.790107489759839
"132","cluster_1019","cluster_1097",-0.687553210060838
"133","cluster_1019","cluster_1213",-0.771059591180769
"134","cluster_1019","cluster_1290",-0.755768744129728
"135","cluster_1019","cluster_1323",-0.724531860136156
"136","cluster_1019","cluster_1499",-0.668236894884116
"137","cluster_1019","cluster_1530",-0.731031667126204
"138","cluster_1019","cluster_1535",-0.776200840708015
"139","cluster_1019","cluster_156",-0.80896176899742
"140","cluster_1019","cluster_159",-0.757593193638681
"141","cluster_1019","cluster_1865",-0.708295553060892
"142","cluster_1019","cluster_1876",-0.791169414995504
"143","cluster_1019","cluster_1941",-0.766746397590212
"144","cluster_1019","cluster_1964",-0.700675414899696
"145","cluster_1019","cluster_2014",-0.727435271042334
"146","cluster_1019","cluster_2031",-0.741612583594877
"147","cluster_1019","cluster_2072",-0.74638983970625
"148","cluster_1019","cluster_2103",-0.726645867011135
"149","cluster_1019","cluster_2280",-0.678103433624403
"150","cluster_1019","cluster_2296",-0.792377881602461
"151","cluster_1019","cluster_2334",-0.680295814109805
"152","cluster_1019","cluster_2468",-0.725333244131014
"153","cluster_1019","cluster_2545",-0.725666228880678
"154","cluster_1019","cluster_296",-0.660886328074023
"155","cluster_1019","cluster_322",-0.775273609607635
"156","cluster_1019","cluster_348",-0.73738689541145
"157","cluster_1019","cluster_362",-0.797835426136249
"158","cluster_1019","cluster_372",-0.77273113518756
"159","cluster_1019","cluster_449",-0.796847798809888
"160","cluster_1019","cluster_46",-0.716987335940524
"161","cluster_1019","cluster_473",-0.704426455506486
"162","cluster_1019","cluster_48",-0.762256424347982
"163","cluster_1019","cluster_702",-0.68079188393237
"164","cluster_1019","cluster_713",-0.796581711426811
"165","cluster_1019","cluster_720",-0.705053594037903
"166","cluster_1019","cluster_788",-0.753344061313141
"167","cluster_1019","cluster_830",-0.691442996779584
"168","cluster_1019","cluster_921",-0.733529880355909
"169","cluster_1019","cluster_98",-0.777451552560214
"170","cluster_1019","cluster_988",-0.808230078084832
"171","cluster_1024","cluster_468",-0.685245440591089
"172","cluster_1025","cluster_2037",-0.72494167834177
"173","cluster_1025","cluster_2486",-0.66514891949831
"174","cluster_1026","cluster_2226",-0.569411185026082
"175","cluster_1028","cluster_2024",-0.572929199582213
"176","cluster_1028","cluster_553",-0.588322133828941
"177","cluster_103","cluster_1506",-0.675093828711569
"178","cluster_103","cluster_1869",-0.725327460879747
"179","cluster_103","cluster_1919",-0.718906481380841
"180","cluster_1030","cluster_1155",-0.642272414283931
"181","cluster_1030","cluster_1441",-0.579854755831505
"182","cluster_1030","cluster_2074",-0.664801113575895
"183","cluster_1030","cluster_2089",-0.626925580290839
"184","cluster_1030","cluster_2542",-0.647458789376582
"185","cluster_1030","cluster_584",-0.705109326162189
"186","cluster_1030","cluster_90",-0.625773370910888
"187","cluster_1031","cluster_1406",-0.673498096904816
"188","cluster_1031","cluster_1502",-0.673842032134223
"189","cluster_1031","cluster_2479",-0.745796980065106
"190","cluster_1031","cluster_2486",-0.727507125800459
"191","cluster_1032","cluster_1203",-0.60998160264621
"192","cluster_1032","cluster_1290",-0.602696346236509
"193","cluster_1032","cluster_1535",-0.700824147296951
"194","cluster_1032","cluster_159",-0.686899780260911
"195","cluster_1032","cluster_2014",-0.724382839000388
"196","cluster_1032","cluster_2545",-0.678727576925039
"197","cluster_1032","cluster_322",-0.609747343263632
"198","cluster_1032","cluster_362",-0.645397066464639
"199","cluster_1032","cluster_372",-0.630340851674372
"200","cluster_1032","cluster_449",-0.64509275693353
"201","cluster_1032","cluster_718",-0.663375568687847
"202","cluster_1032","cluster_720",-0.608552450482631
"203","cluster_1032","cluster_988",-0.589727134987225
"204","cluster_1035","cluster_2405",-0.695609768830897
"205","cluster_1036","cluster_872",-0.676536446288316
"206","cluster_1036","cluster_948",-0.676353491584569
"207","cluster_1039","cluster_1035",-0.601713514642153
"208","cluster_1039","cluster_1363",-0.584232993895529
"209","cluster_1039","cluster_1396",-0.565769541794778
"210","cluster_1039","cluster_1559",-0.632970995406475
"211","cluster_1039","cluster_2207",-0.660099471243668
"212","cluster_1039","cluster_2366",-0.576237469858528
"213","cluster_1039","cluster_930",-0.59107024834666
"214","cluster_1050","cluster_1310",-0.774476011622438
"215","cluster_1052","cluster_2349",-0.651511874879736
"216","cluster_1054","cluster_100",-0.716857137860517
"217","cluster_1054","cluster_114",-0.659142186412302
"218","cluster_1054","cluster_163",-0.661679204489128
"219","cluster_1054","cluster_1844",-0.741483041484174
"220","cluster_1054","cluster_1961",-0.750335065319306
"221","cluster_1054","cluster_2089",-0.719443829291833
"222","cluster_1054","cluster_2143",-0.692355911398059
"223","cluster_1054","cluster_2151",-0.74335394629535
"224","cluster_1054","cluster_2257",-0.749949061873323
"225","cluster_1054","cluster_2275",-0.740588505551097
"226","cluster_1054","cluster_2314",-0.760421060041385
"227","cluster_1054","cluster_2332",-0.749127601999069
"228","cluster_1054","cluster_2346",-0.72459182077622
"229","cluster_1054","cluster_2414",-0.723532127623641
"230","cluster_1054","cluster_2443",-0.763243088332533
"231","cluster_1054","cluster_2475",-0.695365516042864
"232","cluster_1054","cluster_2560",-0.731474876919445
"233","cluster_1054","cluster_885",-0.557727270667671
"234","cluster_1054","cluster_99",-0.748484548252917
"235","cluster_1056","cluster_1007",-0.715808777433921
"236","cluster_1056","cluster_1838",-0.729583092277908
"237","cluster_1058","cluster_180",-0.610127215380232
"238","cluster_1058","cluster_2084",-0.596703665439869
"239","cluster_1059","cluster_1952",-0.61347781107175
"240","cluster_1060","cluster_1007",-0.612938005853266
"241","cluster_1060","cluster_1150",-0.570693741423615
"242","cluster_1060","cluster_1371",-0.673887104775834
"243","cluster_1060","cluster_1505",-0.61932152376998
"244","cluster_1060","cluster_1837",-0.716131156327249
"245","cluster_1060","cluster_2233",-0.647163592812567
"246","cluster_1069","cluster_1002",-0.640633050395783
"247","cluster_1069","cluster_1096",-0.719249527906654
"248","cluster_1069","cluster_1371",-0.714272637413501
"249","cluster_1069","cluster_2024",-0.725396361031608
"250","cluster_1069","cluster_2188",-0.603243777710142
"251","cluster_1069","cluster_234",-0.604630847809969
"252","cluster_1069","cluster_300",-0.652303881087763
"253","cluster_1069","cluster_53",-0.631096969135397
"254","cluster_107","cluster_749",-0.736781884965287
"255","cluster_1077","cluster_1195",-0.525178477481911
"256","cluster_1081","cluster_729",-0.609861913632295
"257","cluster_1088","cluster_112",-0.704678142362953
"258","cluster_1088","cluster_1125",-0.739261140294642
"259","cluster_1088","cluster_138",-0.768855829536871
"260","cluster_1088","cluster_1393",-0.711161217239629
"261","cluster_1088","cluster_1413",-0.717852875257609
"262","cluster_1088","cluster_1441",-0.644036064024658
"263","cluster_1088","cluster_150",-0.675024857470008
"264","cluster_1088","cluster_1510",-0.657625870100551
"265","cluster_1088","cluster_1565",-0.71122465672845
"266","cluster_1088","cluster_1583",-0.708111988456175
"267","cluster_1088","cluster_1602",-0.689539612089862
"268","cluster_1088","cluster_163",-0.614213764391381
"269","cluster_1088","cluster_1641",-0.696041978495969
"270","cluster_1088","cluster_1702",-0.748506956955193
"271","cluster_1088","cluster_1789",-0.711025266755643
"272","cluster_1088","cluster_1796",-0.754917126521742
"273","cluster_1088","cluster_1802",-0.630378903708019
"274","cluster_1088","cluster_1806",-0.696441499008048
"275","cluster_1088","cluster_1809",-0.743779972637023
"276","cluster_1088","cluster_1830",-0.702784070049116
"277","cluster_1088","cluster_1887",-0.672550753657456
"278","cluster_1088","cluster_1895",-0.598439650640367
"279","cluster_1088","cluster_1970",-0.769037792152638
"280","cluster_1088","cluster_200",-0.747532580754331
"281","cluster_1088","cluster_2038",-0.701534682690276
"282","cluster_1088","cluster_2052",-0.622618428173505
"283","cluster_1088","cluster_2080",-0.726773080954997
"284","cluster_1088","cluster_2098",-0.728873501966995
"285","cluster_1088","cluster_2167",-0.703884400912564
"286","cluster_1088","cluster_2174",-0.756361244039715
"287","cluster_1088","cluster_2217",-0.652685797452055
"288","cluster_1088","cluster_2222",-0.673764691520768
"289","cluster_1088","cluster_2223",-0.666496065628362
"290","cluster_1088","cluster_2228",-0.717082500824419
"291","cluster_1088","cluster_2276",-0.707459234911518
"292","cluster_1088","cluster_2277",-0.734733945859288
"293","cluster_1088","cluster_2279",-0.791525739262061
"294","cluster_1088","cluster_2282",-0.698503896935462
"295","cluster_1088","cluster_2292",-0.713153711760977
"296","cluster_1088","cluster_2308",-0.801089727395328
"297","cluster_1088","cluster_2314",-0.731488231959264
"298","cluster_1088","cluster_2395",-0.693650629382215
"299","cluster_1088","cluster_2398",-0.755543253845547
"300","cluster_1088","cluster_2404",-0.75863813433847
"301","cluster_1088","cluster_2419",-0.717053225440675
"302","cluster_1088","cluster_2423",-0.640555584089977
"303","cluster_1088","cluster_2463",-0.750675615650987
"304","cluster_1088","cluster_2467",-0.718421665608672
"305","cluster_1088","cluster_2504",-0.694152622715068
"306","cluster_1088","cluster_2505",-0.75070567019146
"307","cluster_1088","cluster_2507",-0.658893842964087
"308","cluster_1088","cluster_2525",-0.743278399858149
"309","cluster_1088","cluster_2528",-0.716365297396033
"310","cluster_1088","cluster_2549",-0.689912217333835
"311","cluster_1088","cluster_289",-0.815130947589343
"312","cluster_1088","cluster_39",-0.714531986909402
"313","cluster_1088","cluster_422",-0.695960651293548
"314","cluster_1088","cluster_439",-0.736725708807179
"315","cluster_1088","cluster_543",-0.695370308727951
"316","cluster_1088","cluster_584",-0.74250412183929
"317","cluster_1088","cluster_598",-0.634715147674606
"318","cluster_1088","cluster_62",-0.732739410938709
"319","cluster_1088","cluster_63",-0.689191215366006
"320","cluster_1088","cluster_758",-0.797789495369557
"321","cluster_1088","cluster_8",-0.754196664506808
"322","cluster_1088","cluster_832",-0.670924489534889
"323","cluster_1088","cluster_870",-0.690607344807571
"324","cluster_1088","cluster_927",-0.724407707013081
"325","cluster_1088","cluster_930",-0.691082507483849
"326","cluster_1089","cluster_1537",-0.645413526361247
"327","cluster_1089","cluster_503",-0.740483946933
"328","cluster_1092","cluster_275",-0.608571368663062
"329","cluster_1094","cluster_1977",-0.698145192055916
"330","cluster_1097","cluster_2096",-0.66536242223784
"331","cluster_1097","cluster_577",-0.716150393835863
"332","cluster_11","cluster_171",-0.601968813376711
"333","cluster_11","cluster_2379",-0.587757707480718
"334","cluster_1100","cluster_1253",-0.746539523227655
"335","cluster_1100","cluster_2209",-0.725609393426698
"336","cluster_1100","cluster_2302",-0.658170672068701
"337","cluster_1100","cluster_43",-0.667972971034096
"338","cluster_1100","cluster_61",-0.713230555979479
"339","cluster_1100","cluster_824",-0.711225783755188
"340","cluster_1102","cluster_1196",-0.603515984492848
"341","cluster_1103","cluster_1",-0.820773458324855
"342","cluster_1103","cluster_1026",-0.687203433949228
"343","cluster_1103","cluster_108",-0.681396316244098
"344","cluster_1103","cluster_1097",-0.767178786444604
"345","cluster_1103","cluster_11",-0.72644330643578
"346","cluster_1103","cluster_1109",-0.661217005424906
"347","cluster_1103","cluster_111",-0.729761466577918
"348","cluster_1103","cluster_1165",-0.703754047156411
"349","cluster_1103","cluster_1174",-0.688159123259663
"350","cluster_1103","cluster_1179",-0.784755931283014
"351","cluster_1103","cluster_1184",-0.710352404794807
"352","cluster_1103","cluster_1198",-0.79781991552945
"353","cluster_1103","cluster_1223",-0.747069230121446
"354","cluster_1103","cluster_1254",-0.769776144039684
"355","cluster_1103","cluster_128",-0.731246067741253
"356","cluster_1103","cluster_1290",-0.845567534883199
"357","cluster_1103","cluster_1300",-0.679377874349511
"358","cluster_1103","cluster_132",-0.707477981930828
"359","cluster_1103","cluster_1443",-0.702261963517758
"360","cluster_1103","cluster_1445",-0.799118810560942
"361","cluster_1103","cluster_1461",-0.7834191791159
"362","cluster_1103","cluster_1477",-0.727879092796082
"363","cluster_1103","cluster_1479",-0.769780887571286
"364","cluster_1103","cluster_15",-0.751251710517119
"365","cluster_1103","cluster_1530",-0.87204709419019
"366","cluster_1103","cluster_1535",-0.711871458845434
"367","cluster_1103","cluster_1545",-0.724648387122033
"368","cluster_1103","cluster_1547",-0.825572508523902
"369","cluster_1103","cluster_156",-0.828930397028522
"370","cluster_1103","cluster_1560",-0.714393276328656
"371","cluster_1103","cluster_1576",-0.712542056111371
"372","cluster_1103","cluster_1603",-0.717086513234475
"373","cluster_1103","cluster_1631",-0.674164181389007
"374","cluster_1103","cluster_1699",-0.72428262993004
"375","cluster_1103","cluster_172",-0.842382388945533
"376","cluster_1103","cluster_1723",-0.789389932798692
"377","cluster_1103","cluster_1740",-0.727772556667074
"378","cluster_1103","cluster_1748",-0.710589582400212
"379","cluster_1103","cluster_1752",-0.735580349134857
"380","cluster_1103","cluster_1791",-0.660357285341723
"381","cluster_1103","cluster_1830",-0.78265663265903
"382","cluster_1103","cluster_1831",-0.797576066730478
"383","cluster_1103","cluster_1843",-0.746921493097009
"384","cluster_1103","cluster_1861",-0.736562304048301
"385","cluster_1103","cluster_1865",-0.832017200713453
"386","cluster_1103","cluster_1877",-0.672744780490566
"387","cluster_1103","cluster_192",-0.774916624919112
"388","cluster_1103","cluster_1953",-0.840846292421623
"389","cluster_1103","cluster_1979",-0.727882867435995
"390","cluster_1103","cluster_1981",-0.712272700000444
"391","cluster_1103","cluster_2003",-0.701840565506749
"392","cluster_1103","cluster_2031",-0.837837838252685
"393","cluster_1103","cluster_2052",-0.775423340689519
"394","cluster_1103","cluster_2072",-0.778323191912106
"395","cluster_1103","cluster_2075",-0.713170067890962
"396","cluster_1103","cluster_2076",-0.774677393753267
"397","cluster_1103","cluster_2100",-0.831837010728369
"398","cluster_1103","cluster_2105",-0.712814536804182
"399","cluster_1103","cluster_2106",-0.801096591905722
"400","cluster_1103","cluster_2111",-0.812198701738383
"401","cluster_1103","cluster_2149",-0.67166485454822
"402","cluster_1103","cluster_2200",-0.791990421330939
"403","cluster_1103","cluster_2201",-0.583335478902212
"404","cluster_1103","cluster_2212",-0.588462021212423
"405","cluster_1103","cluster_2216",-0.788847730347168
"406","cluster_1103","cluster_2245",-0.726561341308163
"407","cluster_1103","cluster_2250",-0.764814297860773
"408","cluster_1103","cluster_2263",-0.873846194153667
"409","cluster_1103","cluster_2294",-0.676082512415636
"410","cluster_1103","cluster_2300",-0.718552762307167
"411","cluster_1103","cluster_2313",-0.810722955413695
"412","cluster_1103","cluster_2326",-0.715710922231456
"413","cluster_1103","cluster_2339",-0.773815203929031
"414","cluster_1103","cluster_2345",-0.852915436406198
"415","cluster_1103","cluster_2348",-0.833549455042846
"416","cluster_1103","cluster_2387",-0.746546208241209
"417","cluster_1103","cluster_2392",-0.729717967576437
"418","cluster_1103","cluster_24",-0.870106147929621
"419","cluster_1103","cluster_2415",-0.859121393981601
"420","cluster_1103","cluster_2449",-0.697279061479141
"421","cluster_1103","cluster_2451",-0.808206292043766
"422","cluster_1103","cluster_2466",-0.90813264217565
"423","cluster_1103","cluster_2468",-0.85161454275233
"424","cluster_1103","cluster_2490",-0.736494613739911
"425","cluster_1103","cluster_2492",-0.718142977482267
"426","cluster_1103","cluster_2493",-0.790748197800021
"427","cluster_1103","cluster_2544",-0.727863345238693
"428","cluster_1103","cluster_2545",-0.70981511175141
"429","cluster_1103","cluster_2556",-0.864892318799616
"430","cluster_1103","cluster_2561",-0.770785688347847
"431","cluster_1103","cluster_27",-0.796297180666483
"432","cluster_1103","cluster_296",-0.740510475233879
"433","cluster_1103","cluster_322",-0.726451997376942
"434","cluster_1103","cluster_348",-0.785678250928948
"435","cluster_1103","cluster_362",-0.819433702412547
"436","cluster_1103","cluster_37",-0.736917114719636
"437","cluster_1103","cluster_372",-0.710961683031688
"438","cluster_1103","cluster_38",-0.676535837461392
"439","cluster_1103","cluster_4",-0.720607743924032
"440","cluster_1103","cluster_406",-0.774066842455509
"441","cluster_1103","cluster_407",-0.726778738812405
"442","cluster_1103","cluster_449",-0.823893747565162
"443","cluster_1103","cluster_473",-0.808445160175813
"444","cluster_1103","cluster_477",-0.748053210138701
"445","cluster_1103","cluster_48",-0.774343594103578
"446","cluster_1103","cluster_491",-0.80844494985781
"447","cluster_1103","cluster_543",-0.699567639149628
"448","cluster_1103","cluster_574",-0.791066343960859
"449","cluster_1103","cluster_638",-0.774236074605244
"450","cluster_1103","cluster_652",-0.749676914684384
"451","cluster_1103","cluster_66",-0.660535150478678
"452","cluster_1103","cluster_683",-0.827766810164987
"453","cluster_1103","cluster_702",-0.741736200520408
"454","cluster_1103","cluster_713",-0.790942328053213
"455","cluster_1103","cluster_743",-0.779929134490481
"456","cluster_1103","cluster_75",-0.771988708232969
"457","cluster_1103","cluster_830",-0.616192121520917
"458","cluster_1103","cluster_86",-0.792272190651868
"459","cluster_1103","cluster_890",-0.834033176926247
"460","cluster_1103","cluster_892",-0.636176151016356
"461","cluster_1103","cluster_921",-0.740809929456293
"462","cluster_1103","cluster_943",-0.644263688428343
"463","cluster_1103","cluster_973",-0.724631041669279
"464","cluster_1103","cluster_987",-0.76187632906505
"465","cluster_1103","cluster_988",-0.782628786479551
"466","cluster_1106","cluster_468",-0.63763467961204
"467","cluster_1106","cluster_740",-0.594447590715548
"468","cluster_111","cluster_1735",-0.592726715342622
"469","cluster_111","cluster_2000",-0.750914045988644
"470","cluster_111","cluster_2508",-0.695786597304321
"471","cluster_1111","cluster_2405",-0.599833486487073
"472","cluster_1112","cluster_1135",-0.779963284787765
"473","cluster_1112","cluster_1333",-0.741145085560486
"474","cluster_1112","cluster_1461",-0.733946712082834
"475","cluster_1112","cluster_1498",-0.804363749781318
"476","cluster_1112","cluster_1622",-0.761081411715889
"477","cluster_1112","cluster_1641",-0.733439712976891
"478","cluster_1112","cluster_1760",-0.711286386426301
"479","cluster_1112","cluster_1806",-0.766543591562175
"480","cluster_1112","cluster_1842",-0.73241230979812
"481","cluster_1112","cluster_2075",-0.707128816792631
"482","cluster_1112","cluster_2091",-0.689018528040743
"483","cluster_1112","cluster_2098",-0.721057054638332
"484","cluster_1112","cluster_2193",-0.708921729419746
"485","cluster_1112","cluster_2227",-0.70670222526919
"486","cluster_1112","cluster_2247",-0.71421041979899
"487","cluster_1112","cluster_2275",-0.674237841075697
"488","cluster_1112","cluster_2292",-0.704608300365302
"489","cluster_1112","cluster_2295",-0.680678339423771
"490","cluster_1112","cluster_2323",-0.705890774952161
"491","cluster_1112","cluster_2395",-0.650610326952106
"492","cluster_1112","cluster_2407",-0.700258518600198
"493","cluster_1112","cluster_2417",-0.772160980342865
"494","cluster_1112","cluster_2419",-0.704080951469324
"495","cluster_1112","cluster_2426",-0.657345199847792
"496","cluster_1112","cluster_2435",-0.686773609164721
"497","cluster_1112","cluster_2454",-0.717224901671218
"498","cluster_1112","cluster_2482",-0.800068291729546
"499","cluster_1112","cluster_2483",-0.734480486194134
"500","cluster_1112","cluster_2509",-0.742410994932499
"501","cluster_1112","cluster_2525",-0.753184262558281
"502","cluster_1115","cluster_1335",-0.694726064947519
"503","cluster_1115","cluster_1731",-0.57632261706882
"504","cluster_1116","cluster_1735",-0.60803363752684
"505","cluster_1116","cluster_2000",-0.784289037758973
"506","cluster_1116","cluster_53",-0.702282481592275
"507","cluster_1116","cluster_855",-0.697354662648165
"508","cluster_1118","cluster_1002",-0.622019137568061
"509","cluster_1118","cluster_1019",-0.59994800499538
"510","cluster_1118","cluster_1313",-0.626291628309163
"511","cluster_1118","cluster_2048",-0.627446729669399
"512","cluster_1118","cluster_53",-0.621073288965289
"513","cluster_1119","cluster_100",-0.620236951121417
"514","cluster_1119","cluster_112",-0.649956005043641
"515","cluster_1119","cluster_1125",-0.628614249367067
"516","cluster_1119","cluster_114",-0.630459989134986
"517","cluster_1119","cluster_1248",-0.623900430502551
"518","cluster_1119","cluster_1498",-0.65715778669136
"519","cluster_1119","cluster_1511",-0.5705734062966
"520","cluster_1119","cluster_1622",-0.604813988599333
"521","cluster_1119","cluster_1641",-0.632486706824694
"522","cluster_1119","cluster_167",-0.60862970196173
"523","cluster_1119","cluster_1702",-0.594878211866559
"524","cluster_1119","cluster_1739",-0.660863883090584
"525","cluster_1119","cluster_1760",-0.650958274714218
"526","cluster_1119","cluster_1842",-0.606151510943421
"527","cluster_1119","cluster_1878",-0.609699489955277
"528","cluster_1119","cluster_1883",-0.631521170091538
"529","cluster_1119","cluster_1887",-0.633751695887924
"530","cluster_1119","cluster_1956",-0.595747470287828
"531","cluster_1119","cluster_1961",-0.630908067040642
"532","cluster_1119","cluster_1970",-0.562770273093897
"533","cluster_1119","cluster_2077",-0.617525238463201
"534","cluster_1119","cluster_2091",-0.646786700973364
"535","cluster_1119","cluster_2098",-0.652987052919281
"536","cluster_1119","cluster_2117",-0.632641603594975
"537","cluster_1119","cluster_2143",-0.582780092844061
"538","cluster_1119","cluster_2151",-0.627274863366541
"539","cluster_1119","cluster_2167",-0.594110287320744
"540","cluster_1119","cluster_2170",-0.584537812915117
"541","cluster_1119","cluster_2174",-0.611469740083515
"542","cluster_1119","cluster_222",-0.695393204609846
"543","cluster_1119","cluster_2230",-0.622544859604357
"544","cluster_1119","cluster_2247",-0.686727397801125
"545","cluster_1119","cluster_2275",-0.635280400040325
