"","M1","M2","cor"
"97","cluster_1006","cluster_2306",-0.575971577849906
"98","cluster_1006","cluster_2342",-0.557039956243144
"99","cluster_1007","cluster_1347",-0.546238108237378
"100","cluster_1007","cluster_1537",-0.541838190753255
"101","cluster_1007","cluster_1570",-0.68839210987472
"102","cluster_1007","cluster_1747",-0.574470662533758
"103","cluster_1007","cluster_1828",-0.601979584864579
"104","cluster_1007","cluster_1973",-0.585387170679578
"105","cluster_1007","cluster_2390",-0.579560150377141
"106","cluster_1007","cluster_2426",-0.515973414188936
"107","cluster_1007","cluster_2473",-0.521166040617708
"108","cluster_1007","cluster_2482",-0.852786781197052
"109","cluster_1007","cluster_366",-0.603738033742594
"110","cluster_1007","cluster_7",-0.793010312170562
"111","cluster_1007","cluster_891",-0.618886360304985
"112","cluster_1008","cluster_100",-0.543929619131264
"113","cluster_1008","cluster_1025",-0.466111456753854
"114","cluster_1008","cluster_1031",-0.52528595425508
"115","cluster_1008","cluster_1096",-0.646771914084414
"116","cluster_1008","cluster_1125",-0.474671959992499
"117","cluster_1008","cluster_114",-0.523378798120059
"118","cluster_1008","cluster_1149",-0.478892353590936
"119","cluster_1008","cluster_1223",-0.535841573098368
"120","cluster_1008","cluster_124",-0.555710242999116
"121","cluster_1008","cluster_1244",-0.833754426811463
"122","cluster_1008","cluster_1248",-0.556025043651703
"123","cluster_1008","cluster_1318",-0.631782056833177
"124","cluster_1008","cluster_141",-0.447598966402495
"125","cluster_1008","cluster_1442",-0.509805250330413
"126","cluster_1008","cluster_1445",-0.532781821353829
"127","cluster_1008","cluster_1461",-0.54786230555075
"128","cluster_1008","cluster_1511",-0.575691724798282
"129","cluster_1008","cluster_1549",-0.618316645680787
"130","cluster_1008","cluster_158",-0.550285869263796
"131","cluster_1008","cluster_161",-0.565304702181732
"132","cluster_1008","cluster_1658",-0.546738173971199
"133","cluster_1008","cluster_1671",-0.687791133553821
"134","cluster_1008","cluster_1677",-0.510587372672621
"135","cluster_1008","cluster_1706",-0.864418938260466
"136","cluster_1008","cluster_1723",-0.627926267336509
"137","cluster_1008","cluster_1737",-0.564759381085995
"138","cluster_1008","cluster_1760",-0.522908211077315
"139","cluster_1008","cluster_1789",-0.535560562326943
"140","cluster_1008","cluster_1806",-0.586895678673181
"141","cluster_1008","cluster_1842",-0.532221501540467
"142","cluster_1008","cluster_1861",-0.763416107914898
"143","cluster_1008","cluster_1878",-0.54569496788421
"144","cluster_1008","cluster_1961",-0.524710990239516
"145","cluster_1008","cluster_1970",-0.592789868491612
"146","cluster_1008","cluster_20",-0.545081187037064
"147","cluster_1008","cluster_2045",-0.482955844092395
"148","cluster_1008","cluster_2075",-0.53283681577744
"149","cluster_1008","cluster_2077",-0.593800394638393
"150","cluster_1008","cluster_2091",-0.546638217811975
"151","cluster_1008","cluster_2098",-0.581013271249078
"152","cluster_1008","cluster_2100",-0.53394292399479
"153","cluster_1008","cluster_2105",-0.575453894472124
"154","cluster_1008","cluster_2117",-0.522609375482387
"155","cluster_1008","cluster_2143",-0.560458280085543
"156","cluster_1008","cluster_2153",-0.488992639124211
"157","cluster_1008","cluster_2167",-0.533364908812071
"158","cluster_1008","cluster_217",-0.651614914162066
"159","cluster_1008","cluster_2170",-0.550337209319091
"160","cluster_1008","cluster_2174",-0.571063916901325
"161","cluster_1008","cluster_2193",-0.54024427106975
"162","cluster_1008","cluster_2227",-0.580842344278781
"163","cluster_1008","cluster_2230",-0.55970236829107
"164","cluster_1008","cluster_2245",-0.520458172439472
"165","cluster_1008","cluster_2247",-0.536178977232509
"166","cluster_1008","cluster_2262",-0.518240664121894
"167","cluster_1008","cluster_2274",-0.551646797532909
"168","cluster_1008","cluster_2275",-0.528917903462183
"169","cluster_1008","cluster_2276",-0.634178876475653
"170","cluster_1008","cluster_2279",-0.579435643138609
"171","cluster_1008","cluster_2282",-0.566972276585256
"172","cluster_1008","cluster_2292",-0.571469890774757
"173","cluster_1008","cluster_2295",-0.566465754233855
"174","cluster_1008","cluster_2313",-0.546458524131201
"175","cluster_1008","cluster_2314",-0.625735823326354
"176","cluster_1008","cluster_2315",-0.561195780480227
"177","cluster_1008","cluster_2320",-0.638841996340392
"178","cluster_1008","cluster_2323",-0.537541391466881
"179","cluster_1008","cluster_2324",-0.575255540641783
"180","cluster_1008","cluster_2345",-0.545439212285054
"181","cluster_1008","cluster_2392",-0.539600243489572
"182","cluster_1008","cluster_2395",-0.56413794459505
"183","cluster_1008","cluster_2398",-0.630034136688773
"184","cluster_1008","cluster_2414",-0.56547690873827
"185","cluster_1008","cluster_2419",-0.609725066158085
"186","cluster_1008","cluster_2432",-0.490547724171838
"187","cluster_1008","cluster_2437",-0.586424423051587
"188","cluster_1008","cluster_2440",-0.580478611558459
"189","cluster_1008","cluster_2449",-0.547324671448434
"190","cluster_1008","cluster_2452",-0.573848342232322
"191","cluster_1008","cluster_2465",-0.52392136058255
"192","cluster_1008","cluster_247",-0.537004784373645
"193","cluster_1008","cluster_2475",-0.542746765081876
"194","cluster_1008","cluster_2480",-0.523799598184375
"195","cluster_1008","cluster_2490",-0.629880571699308
"196","cluster_1008","cluster_2493",-0.521991432911802
"197","cluster_1008","cluster_2495",-0.521995626023241
"198","cluster_1008","cluster_2518",-0.613287484675946
"199","cluster_1008","cluster_2520",-0.52440887760145
"200","cluster_1008","cluster_2528",-0.535049463565945
"201","cluster_1008","cluster_2550",-0.599169026154659
"202","cluster_1008","cluster_2560",-0.51901981831631
"203","cluster_1008","cluster_2561",-0.635419199927878
"204","cluster_1008","cluster_272",-0.547054753554149
"205","cluster_1008","cluster_284",-0.710828962966842
"206","cluster_1008","cluster_385",-0.82877259860167
"207","cluster_1008","cluster_390",-0.539714600873934
"208","cluster_1008","cluster_411",-0.734390179946019
"209","cluster_1008","cluster_440",-0.701261529543029
"210","cluster_1008","cluster_50",-0.581852847363096
"211","cluster_1008","cluster_729",-0.366360968359984
"212","cluster_1008","cluster_750",-0.895106480420714
"213","cluster_1008","cluster_771",-0.477853133719611
"214","cluster_1008","cluster_881",-0.389881806539758
"215","cluster_1008","cluster_890",-0.555901261477857
"216","cluster_1008","cluster_927",-0.516792384402021
"217","cluster_1008","cluster_975",-0.621128372126582
"218","cluster_1009","cluster_1050",-0.60270503821226
"219","cluster_1009","cluster_1057",-0.605263804704744
"220","cluster_1009","cluster_1113",-0.776391804319688
"221","cluster_1009","cluster_1198",-0.517144544088673
"222","cluster_1009","cluster_1292",-0.415348614474732
"223","cluster_1009","cluster_1299",-0.678304726654046
"224","cluster_1009","cluster_137",-0.672273542185839
"225","cluster_1009","cluster_1371",-0.508780299917149
"226","cluster_1009","cluster_1417",-0.586967632473313
"227","cluster_1009","cluster_1530",-0.713936014818488
"228","cluster_1009","cluster_1661",-0.659968199459168
"229","cluster_1009","cluster_1746",-0.593119527372447
"230","cluster_1009","cluster_1830",-0.532664914555604
"231","cluster_1009","cluster_1858",-0.558265540153892
"232","cluster_1009","cluster_2",-0.520133136319877
"233","cluster_1009","cluster_2100",-0.567564104563783
"234","cluster_1009","cluster_2263",-0.570183092611446
"235","cluster_1009","cluster_2313",-0.587846590783712
"236","cluster_1009","cluster_2387",-0.54204136253112
"237","cluster_1009","cluster_2466",-0.509711673595571
"238","cluster_1009","cluster_2468",-0.54841143766888
"239","cluster_1009","cluster_2509",-0.520066259212048
"240","cluster_1009","cluster_2539",-0.509115997021729
"241","cluster_1009","cluster_387",-0.648039794078036
"242","cluster_1009","cluster_557",-0.714466787499604
"243","cluster_1009","cluster_672",-0.755841822480285
"244","cluster_1009","cluster_890",-0.567539588306535
"245","cluster_101","cluster_1741",-0.449638043910587
"246","cluster_101","cluster_2527",-0.467470831653706
"247","cluster_101","cluster_517",-0.579266145757446
"248","cluster_101","cluster_577",-0.581542227542154
"249","cluster_101","cluster_78",-0.452145248980597
"250","cluster_1010","cluster_1196",-0.413122421810301
"251","cluster_1010","cluster_1705",-0.417198587876026
"252","cluster_1010","cluster_1875",-0.459830499710087
"253","cluster_1010","cluster_1936",-0.512456421367426
"254","cluster_1010","cluster_1984",-0.428285461970435
"255","cluster_1010","cluster_2469",-0.507185348540921
"256","cluster_1010","cluster_2539",-0.511263128600977
"257","cluster_1010","cluster_2552",-0.517309296332244
"258","cluster_1010","cluster_424",-0.508439774507307
"259","cluster_1012","cluster_1499",-0.52827185554367
"260","cluster_1012","cluster_51",-0.542179130936024
"261","cluster_1012","cluster_669",-0.656562995571543
"262","cluster_1013","cluster_1939",-0.508367478024126
"263","cluster_1013","cluster_2511",-0.489601687239385
"264","cluster_1014","cluster_1031",-0.462818866865195
"265","cluster_1014","cluster_1131",-0.511008748109838
"266","cluster_1014","cluster_1309",-0.575230081958007
"267","cluster_1014","cluster_1334",-0.4587865731949
"268","cluster_1014","cluster_1753",-0.441300986589893
"269","cluster_1014","cluster_2199",-0.485795572245151
"270","cluster_1014","cluster_2220",-0.524729071489518
"271","cluster_1014","cluster_2260",-0.475089672428595
"272","cluster_1014","cluster_2528",-0.500900538654069
"273","cluster_1014","cluster_281",-0.586991424130916
"274","cluster_1014","cluster_31",-0.529212483136223
"275","cluster_1014","cluster_440",-0.450201862784551
"276","cluster_1014","cluster_562",-0.554390460373621
"277","cluster_1014","cluster_638",-0.554539047460434
"278","cluster_1015","cluster_109",-0.577500724029081
"279","cluster_1015","cluster_1220",-0.617074690081928
"280","cluster_1015","cluster_1768",-0.5082616958063
"281","cluster_1015","cluster_1944",-0.75643316719687
"282","cluster_1015","cluster_2022",-0.719541826514612
"283","cluster_1015","cluster_2065",-0.808480292166092
"284","cluster_1015","cluster_2101",-0.769270303505023
"285","cluster_1015","cluster_2244",-0.503155827602101
"286","cluster_1015","cluster_2260",-0.542609810653191
"287","cluster_1015","cluster_443",-0.621768620705314
"288","cluster_1015","cluster_6",-0.797652845366044
"289","cluster_1015","cluster_604",-0.734109067006023
"290","cluster_1015","cluster_754",-0.613302184886874
"291","cluster_1015","cluster_755",-0.48812342333538
"292","cluster_1015","cluster_874",-0.51187586795763
"293","cluster_1015","cluster_898",-0.759177698253454
"294","cluster_1015","cluster_944",-0.892184185529449
"295","cluster_1016","cluster_1088",-0.754220705688538
"296","cluster_1016","cluster_1301",-0.703188976061607
"297","cluster_1016","cluster_1389",-0.49033003508453
"298","cluster_1016","cluster_14",-0.625994529026656
"299","cluster_1016","cluster_1570",-0.651715475869902
"300","cluster_1016","cluster_1640",-0.682820756930257
"301","cluster_1016","cluster_1763",-0.829240119760049
"302","cluster_1016","cluster_1900",-0.801872088089587
"303","cluster_1016","cluster_1969",-0.705831853089401
"304","cluster_1016","cluster_2166",-0.793605947872458
"305","cluster_1016","cluster_2373",-0.583767599390261
"306","cluster_1016","cluster_2379",-0.567070631750695
"307","cluster_1016","cluster_240",-0.885438125689979
"308","cluster_1016","cluster_2530",-0.493983261273909
"309","cluster_1016","cluster_297",-0.849580937112811
"310","cluster_1016","cluster_304",-0.848981484117701
"311","cluster_1016","cluster_335",-0.714831442953237
"312","cluster_1016","cluster_340",-0.913146649270032
"313","cluster_1016","cluster_366",-0.688812021391525
"314","cluster_1016","cluster_621",-0.557640645495703
"315","cluster_1016","cluster_688",-0.569370189684345
"316","cluster_1016","cluster_711",-0.832020941532573
"317","cluster_1016","cluster_761",-0.56172414363575
"318","cluster_1016","cluster_999",-0.669277031086577
"319","cluster_1017","cluster_1035",-0.631388197086502
"320","cluster_1017","cluster_1323",-0.540148279258469
"321","cluster_1017","cluster_1751",-0.55209463118616
"322","cluster_1017","cluster_180",-0.726673297045112
"323","cluster_1017","cluster_187",-0.571148690166858
"324","cluster_1017","cluster_189",-0.610708485175045
"325","cluster_1017","cluster_198",-0.603078111918046
"326","cluster_1017","cluster_200",-0.506814752759185
"327","cluster_1017","cluster_2047",-0.467985215564032
"328","cluster_1017","cluster_2084",-0.644214346013539
"329","cluster_1017","cluster_2096",-0.547822608653805
"330","cluster_1017","cluster_2172",-0.570697004963138
"331","cluster_1017","cluster_2288",-0.641656027771616
"332","cluster_1017","cluster_259",-0.519846414366779
"333","cluster_1017","cluster_45",-0.510741037023792
"334","cluster_1017","cluster_472",-0.476786687982669
"335","cluster_1017","cluster_496",-0.451733253529607
"336","cluster_1017","cluster_498",-0.459737801397195
"337","cluster_1017","cluster_54",-0.483030816388265
"338","cluster_1017","cluster_660",-0.567587897047879
"339","cluster_1017","cluster_8",-0.574874660803355
"340","cluster_1017","cluster_855",-0.514432924291741
"341","cluster_1017","cluster_930",-0.679226336021648
"342","cluster_1018","cluster_1061",-0.63869770032294
"343","cluster_1018","cluster_1106",-0.360878642908692
"344","cluster_1018","cluster_113",-0.694654408207127
"345","cluster_1018","cluster_1150",-0.580960981563443
"346","cluster_1018","cluster_13",-0.585462605675616
"347","cluster_1018","cluster_1314",-0.53373826101415
"348","cluster_1018","cluster_1372",-0.567973274417767
"349","cluster_1018","cluster_1395",-0.456215856087812
"350","cluster_1018","cluster_140",-0.62109205290116
"351","cluster_1018","cluster_1477",-0.503340924185659
"352","cluster_1018","cluster_1528",-0.608059262128383
"353","cluster_1018","cluster_1538",-0.480182061993877
"354","cluster_1018","cluster_1944",-0.476964056894303
"355","cluster_1018","cluster_1978",-0.502516526774315
"356","cluster_1018","cluster_2065",-0.600372556426104
"357","cluster_1018","cluster_2273",-0.788740591386513
"358","cluster_1018","cluster_2427",-0.503971555367614
"359","cluster_1018","cluster_263",-0.548581462065488
"360","cluster_1018","cluster_277",-0.777170970650321
"361","cluster_1018","cluster_320",-0.488836663801007
"362","cluster_1018","cluster_367",-0.638118787391962
"363","cluster_1018","cluster_447",-0.499382116504687
"364","cluster_1018","cluster_524",-0.599584544319636
"365","cluster_1018","cluster_529",-0.572171236002146
"366","cluster_1018","cluster_703",-0.576187709451223
"367","cluster_1018","cluster_711",-0.527947939629371
"368","cluster_1018","cluster_720",-0.631505644881359
"369","cluster_1018","cluster_820",-0.543155225820595
"370","cluster_1018","cluster_840",-0.713986951404622
"371","cluster_1018","cluster_85",-0.591428067186632
"372","cluster_1018","cluster_919",-0.52618754544375
"373","cluster_1018","cluster_92",-0.508516734212683
"374","cluster_1018","cluster_962",-0.534752415419716
"375","cluster_1019","cluster_1074",-0.662007337557566
"376","cluster_1019","cluster_1109",-0.611946099702417
"377","cluster_1019","cluster_1162",-0.64156435879669
"378","cluster_1019","cluster_1179",-0.696607702090741
"379","cluster_1019","cluster_1203",-0.702180077369064
"380","cluster_1019","cluster_1254",-0.664552869481981
"381","cluster_1019","cluster_1263",-0.613358466648184
"382","cluster_1019","cluster_1278",-0.565082408489884
"383","cluster_1019","cluster_1290",-0.548043641567536
"384","cluster_1019","cluster_1331",-0.572902190919931
"385","cluster_1019","cluster_1376",-0.590482487038379
"386","cluster_1019","cluster_1395",-0.606054026715949
"387","cluster_1019","cluster_1402",-0.705911229363909
"388","cluster_1019","cluster_1477",-0.637007842430148
"389","cluster_1019","cluster_1531",-0.528830068187478
"390","cluster_1019","cluster_1535",-0.680038960639078
"391","cluster_1019","cluster_156",-0.722912531175387
"392","cluster_1019","cluster_1576",-0.691418525609722
"393","cluster_1019","cluster_159",-0.66835190037679
"394","cluster_1019","cluster_1668",-0.699956022177544
"395","cluster_1019","cluster_1699",-0.523231596174458
"396","cluster_1019","cluster_172",-0.63351122932566
"397","cluster_1019","cluster_1752",-0.625383901779299
"398","cluster_1019","cluster_1816",-0.56466845824376
"399","cluster_1019","cluster_1831",-0.590706595014359
"400","cluster_1019","cluster_1840",-0.658600393437636
"401","cluster_1019","cluster_1865",-0.617289998261778
"402","cluster_1019","cluster_1915",-0.683829284242256
"403","cluster_1019","cluster_1965",-0.78050208212086
"404","cluster_1019","cluster_1980",-0.719164509794988
"405","cluster_1019","cluster_2018",-0.640744458746378
"406","cluster_1019","cluster_2031",-0.658780340662738
"407","cluster_1019","cluster_2072",-0.636900734820103
"408","cluster_1019","cluster_2100",-0.635749842645536
"409","cluster_1019","cluster_2101",-0.539737445072687
"410","cluster_1019","cluster_2127",-0.566339521822877
"411","cluster_1019","cluster_2146",-0.490060585990595
"412","cluster_1019","cluster_2187",-0.700670079166592
"413","cluster_1019","cluster_2200",-0.555599749845622
"414","cluster_1019","cluster_2211",-0.49986384673652
"415","cluster_1019","cluster_2224",-0.679758537791509
"416","cluster_1019","cluster_2245",-0.570639518945911
"417","cluster_1019","cluster_2250",-0.668831181757301
"418","cluster_1019","cluster_2263",-0.677765179594585
"419","cluster_1019","cluster_2270",-0.584597576586321
"420","cluster_1019","cluster_2287",-0.726348443400572
"421","cluster_1019","cluster_2300",-0.555699876325145
"422","cluster_1019","cluster_2313",-0.631281440396038
"423","cluster_1019","cluster_2324",-0.594356572289534
"424","cluster_1019","cluster_2334",-0.576942370807056
"425","cluster_1019","cluster_2392",-0.573094886468611
"426","cluster_1019","cluster_24",-0.625394555558169
"427","cluster_1019","cluster_2466",-0.778443292056838
"428","cluster_1019","cluster_2468",-0.577895946217129
"429","cluster_1019","cluster_2524",-0.538984267322484
"430","cluster_1019","cluster_2544",-0.667153787146448
"431","cluster_1019","cluster_2545",-0.599264145990727
"432","cluster_1019","cluster_27",-0.57388989780437
"433","cluster_1019","cluster_32",-0.724590457995118
"434","cluster_1019","cluster_322",-0.610623077973724
"435","cluster_1019","cluster_348",-0.684143487785851
"436","cluster_1019","cluster_37",-0.615758943426837
"437","cluster_1019","cluster_372",-0.610845861441705
"438","cluster_1019","cluster_380",-0.759270442938264
"439","cluster_1019","cluster_469",-0.621348047504173
"440","cluster_1019","cluster_473",-0.550885928622119
"441","cluster_1019","cluster_604",-0.631459951002721
"442","cluster_1019","cluster_651",-0.712769021269175
"443","cluster_1019","cluster_713",-0.612193621783257
"444","cluster_1019","cluster_717",-0.556514681853741
"445","cluster_1019","cluster_720",-0.637328902099876
"446","cluster_1019","cluster_774",-0.643033378011075
"447","cluster_1019","cluster_820",-0.710708564805751
"448","cluster_1019","cluster_830",-0.631027802559053
"449","cluster_1019","cluster_856",-0.551879855768581
"450","cluster_1019","cluster_870",-0.704800054663771
"451","cluster_1019","cluster_890",-0.566449537230136
"452","cluster_1019","cluster_920",-0.617402367759934
"453","cluster_1019","cluster_973",-0.606835354717197
"454","cluster_1019","cluster_987",-0.630063947909625
"455","cluster_1019","cluster_988",-0.652246471280461
"456","cluster_1020","cluster_1174",-0.674209550950142
"457","cluster_1020","cluster_1514",-0.651287992028229
"458","cluster_1020","cluster_179",-0.559635452945702
"459","cluster_1020","cluster_2044",-0.593469582930732
"460","cluster_1020","cluster_2063",-0.522103764267407
"461","cluster_1020","cluster_513",-0.424354472490851
"462","cluster_1020","cluster_84",-0.597472085954101
"463","cluster_1020","cluster_91",-0.562571227000165
"464","cluster_1021","cluster_1019",-0.635529007888927
"465","cluster_1021","cluster_1107",-0.638864874995989
"466","cluster_1021","cluster_1239",-0.499568752541607
"467","cluster_1021","cluster_1281",-0.594873878348151
"468","cluster_1021","cluster_1397",-0.651503576080334
"469","cluster_1021","cluster_1543",-0.669474359803433
"470","cluster_1021","cluster_1587",-0.585483691872505
"471","cluster_1021","cluster_1613",-0.569786813942994
"472","cluster_1021","cluster_1637",-0.727543151425267
"473","cluster_1021","cluster_1751",-0.500472961043978
"474","cluster_1021","cluster_1762",-0.570416265516431
"475","cluster_1021","cluster_1798",-0.610299449448242
"476","cluster_1021","cluster_1832",-0.558801355819815
"477","cluster_1021","cluster_1871",-0.703353561671908
"478","cluster_1021","cluster_1907",-0.513137678744619
"479","cluster_1021","cluster_1932",-0.508847626443085
"480","cluster_1021","cluster_2000",-0.59599447250125
"481","cluster_1021","cluster_2047",-0.593980753813973
"482","cluster_1021","cluster_2084",-0.502645779900168
"483","cluster_1021","cluster_2096",-0.517713141793806
"484","cluster_1021","cluster_2103",-0.577656351263152
"485","cluster_1021","cluster_2135",-0.653456547099241
"486","cluster_1021","cluster_2171",-0.506533758330601
"487","cluster_1021","cluster_2172",-0.634222368019389
"488","cluster_1021","cluster_2231",-0.699096146609586
"489","cluster_1021","cluster_2306",-0.516480445808406
"490","cluster_1021","cluster_2317",-0.620498309423774
"491","cluster_1021","cluster_2543",-0.710917737430217
"492","cluster_1021","cluster_259",-0.549040621908939
"493","cluster_1021","cluster_285",-0.523995981883225
"494","cluster_1021","cluster_342",-0.644499433877499
"495","cluster_1021","cluster_45",-0.543510788232229
"496","cluster_1021","cluster_472",-0.580993901551573
"497","cluster_1021","cluster_496",-0.54109161750006
"498","cluster_1021","cluster_498",-0.623942907664543
"499","cluster_1021","cluster_537",-0.725288509581184
"500","cluster_1021","cluster_618",-0.483634470831283
"501","cluster_1021","cluster_642",-0.559381703977259
"502","cluster_1021","cluster_704",-0.581283083674558
"503","cluster_1021","cluster_751",-0.583054447048821
"504","cluster_1021","cluster_752",-0.732473140828096
"505","cluster_1021","cluster_802",-0.651226490667486
"506","cluster_1021","cluster_855",-0.676795236481067
"507","cluster_1022","cluster_1531",-0.52477573478995
"508","cluster_1022","cluster_1774",-0.581826127781292
"509","cluster_1022","cluster_1917",-0.585888698883383
"510","cluster_1022","cluster_1974",-0.568730907439207
"511","cluster_1022","cluster_2259",-0.547715003784675
"512","cluster_1022","cluster_2348",-0.559428126835445
"513","cluster_1022","cluster_2380",-0.581156631853715
"514","cluster_1022","cluster_2385",-0.49376773159497
"515","cluster_1022","cluster_2456",-0.534283805475163
"516","cluster_1022","cluster_2550",-0.554711593574374
"517","cluster_1022","cluster_277",-0.610000054653084
"518","cluster_1022","cluster_648",-0.614218361374775
"519","cluster_1024","cluster_1058",-0.574014797348822
"520","cluster_1024","cluster_1131",-0.623167718695429
"521","cluster_1024","cluster_116",-0.652568844374736
"522","cluster_1024","cluster_1278",-0.64282320847501
"523","cluster_1024","cluster_1395",-0.49625327399249
"524","cluster_1024","cluster_1402",-0.652707350124142
"525","cluster_1024","cluster_1452",-0.704206417779376
"526","cluster_1024","cluster_1477",-0.547706506085545
"527","cluster_1024","cluster_1513",-0.657779665667416
"528","cluster_1024","cluster_1531",-0.55646990230981
"529","cluster_1024","cluster_1576",-0.761794876947957
"530","cluster_1024","cluster_1589",-0.612700877484458
"531","cluster_1024","cluster_1609",-0.648152543009718
"532","cluster_1024","cluster_1699",-0.600571117559452
"533","cluster_1024","cluster_1757",-0.666545447617587
"534","cluster_1024","cluster_1990",-0.525559115049264
"535","cluster_1024","cluster_2004",-0.661418725000151
"536","cluster_1024","cluster_2034",-0.670443198200596
"537","cluster_1024","cluster_2133",-0.631569439667014
"538","cluster_1024","cluster_2225",-0.555390719897885
"539","cluster_1024","cluster_46",-0.644822384275965
"540","cluster_1024","cluster_63",-0.658614404876025
"541","cluster_1024","cluster_648",-0.572156043721816
"542","cluster_1024","cluster_651",-0.683226602135414
"543","cluster_1024","cluster_703",-0.674758065310692
"544","cluster_1024","cluster_720",-0.610606935264289
"545","cluster_1024","cluster_803",-0.66596996542815
